Date,Job Number,Job Name,Deck Type,Quoted,Tons,Total LH,Cost,Plant Price,Plant Price Ton,Markup LH,salesperson,takeoffPerson,Coordinator,LocationId,DPG_Id
11/23/2015,6815-0132,VERIZON PLATFORM,BESI18G90,2,0.2653928,0.006348179,93.84,141.45,1065.967125,15000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
12/2/2015,6815-0135,"SPECIALTY RETAILER								",BES22GRY,156,12.2545176,0.439085351,62.48,69.58,885.7533486,2525,Chris Cline,Koren Ellis,STEFANIE.HANKS,9,3
12/16/2015,6815-0136,RETURNS WAREHOUSE CANOPY,BES20G90,18,1.7874873,0.052883627,72.84,100.75,1014.552663,9500,Chris Cline,Customer List,STEFANIE.HANKS,9,3
1/6/2016,6816-0003,5TH AND BROAD DECK,2.0CFD20G60,11,1.0348074,0.035887197,67.61,87.68,932.0381744,6150,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
1/6/2016,6816-0003,5TH AND BROAD DECK,3.0CFDES18G60,17,2.23302225,0.059711978,92.15,119.2,907.469686,7700,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
1/19/2016,6816-0008,FBI ADMIN BUILDING,BES22G60,138,11.2085739,0.374693525,58.78,79.96,984.4677921,7800,Inside,Inside,HEIDI.MCALEXANDER,9,3
1/22/2016,6816-0011,EDMARK QUIK LUBE ,BESI20GRY,27,2.64343095,0.079661527,71.01,93.14,951.3318288,7500,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
1/22/2016,6816-0011,EDMARK QUIK LUBE ,2.0CFD18PhGRY,20,2.423068,0.073345509,88.13,116.37,960.5178229,7700,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
1/25/2016,6816-0012,GREAT WESTERN MALTING,2.0CFD18G60,25,3.09291125,0.087811732,84.56,110.9,896.4046414,7500,Inside,Inside,HEIDI.MCALEXANDER,9,3
1/25/2016,6816-0012,GREAT WESTERN MALTING,3.0CFDES18G60,223,29.29199775,0.783280646,92.15,117.8,896.811485,7300,Inside,Inside,HEIDI.MCALEXANDER,9,3
3/24/2016,6816-0044,HAMPTON BOISE AIRPORT ,BESI20G60,14,1.4090181,0.041607722,72.12,95,943.919741,7700,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
4/7/2016,6816-0049,OAKLEY GYM,BESI18G60,74,9.7202145,0.238426642,94.28,119.74,911.5807064,7900,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,6816-0049,OAKLEY GYM,BESIA18WHT,135,17.36781075,0.569997847,148.47,187.31,1455.960706,9200,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,6816-0050,STAR MIDDLE SCHOOL,3.0CFDES20G60,374,37.6409121,1.286124981,73.08,82.71,821.8063345,2800,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,6816-0050,STAR MIDDLE SCHOOL,3.0CFDES18G60,105,13.79219625,0.368809273,92.15,107.95,821.8234279,4500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,6816-0050,STAR MIDDLE SCHOOL,1.5CFDES20G60,6,0.5879472,0.017831881,69.81,81.7,833.7483366,4000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,6816-0050,STAR MIDDLE SCHOOL,NESI16G60,9,1.85566995,0.053408342,144.2,173.88,843.3180696,5000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,6816-0050,STAR MIDDLE SCHOOL,BESI20G60,964,97.0209606,2.864988885,72.12,78.66,781.5655455,2200,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/12/2016,6816-0051,IDAHO POWER,1.5CFDES18G60,147,18.8703459,0.473631302,89.87,113.55,884.5545327,7350,Inside,Inside,HEIDI.MCALEXANDER,9,3
4/12/2016,6816-0051,IDAHO POWER,BESI18G60,115,15.10573875,0.370527889,94.28,123.92,943.4030494,9200,Inside,Inside,HEIDI.MCALEXANDER,9,3
4/19/2016,6816-0055,LITHIA DODGE POCATELLO,2.0CFD18G60,3,0.37114935,0.011066517,91.78,147.11,1189.090052,15000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/19/2016,6816-0056,BOISE ELEVATED CONCOURSE,3.0CFDESV20G60,34,3.4219011,0.15289901,83.39,106.55,1058.680509,5150,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/19/2016,6816-0056,BOISE ELEVATED CONCOURSE,BESI20G60,15,1.50966225,0.044579703,72.12,91.74,911.5283899,6600,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/19/2016,6816-0056,BOISE ELEVATED CONCOURSE,NESI20G60,44,5.5241692,0.226963232,92.82,126.09,1004.306675,6450,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/20/2016,6816-0057,SUMMIT ELEM ADDITION,BESI20G60,49,4.93156335,0.145627028,72.12,92.93,923.3522266,7000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/21/2016,6816-0059,JEROME MIDDLE,2.0CFD20G60,42,3.9510828,0.144431148,78.03,95.74,1017.715954,5150,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/21/2016,6816-0059,JEROME MIDDLE,BESI20G60,44,4.4283426,0.130767128,82.3,101.47,1008.205643,6450,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
5/4/2016,6816-0066,WARFIELD HOT SPRINGS,3.0CFDES18G60,17,2.23302225,0.059711978,118.29,149.9,1141.188808,9000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
5/4/2016,6816-0067,STORAGE PLUS BOISE,BES20G60,5,0.489956,0.014859901,94.6,130.26,1329.303039,12000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
5/4/2016,6816-0067,STORAGE PLUS BOISE,BES20GRY,7,0.6673023,0.020652988,106.58,141.99,1489.47486,12000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
5/16/2016,6816-0071,CANYON COUNTY JAIL,2.0CFD18UNC/GB,23,2.7865282,0.084347335,130.85,164.58,1358.443098,9200,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
5/16/2016,6816-0071,CANYON COUNTY JAIL,BESI18GRY,289,37.17998005,0.92492431,120.87,161.68,1256.738706,12750,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
5/16/2016,6816-0071,CANYON COUNTY JAIL,3.0CFDESCA16/16G60/GB,58,17.1040985,0.439121152,343.67,424.29,1438.767439,10650,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
5/23/2016,6816-0073,SERENITY NURSING TWIN FALLS,1.5CFDESI22UNC/GB,32,2.5818944,0.09006879,94.7803,115.8903,1436.344414,7500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
5/26/2016,6816-0075,JEROME WWTP,BESI20G60,34,3.4219011,0.101047326,109.3297,116.7597,1160.124061,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/1/2016,6816-0076,NIC STUDENT WELLNESS,3.0CFDES20G60,97,9.76248255,0.333567174,111.3297,135.7397,1348.709289,7100,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
6/1/2016,6816-0076,NIC STUDENT WELLNESS,BESIA18G60,11,1.44489675,0.04691852,179.7803,190.4403,1449.822141,2500,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
6/1/2016,6816-0076,NIC STUDENT WELLNESS,BESI20G60,5,0.50322075,0.014859901,110.2697,137.9097,1370.270403,9300,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
6/1/2016,6816-0076,NIC STUDENT WELLNESS,BESIA20G60,200,20.12883,0.753063084,143.0497,152.4597,1514.839164,2500,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
6/11/2016,6816-0078,AMERIMART STORE,BESI20G60,55,5.53542825,0.163458909,109.3297,135.7797,1349.106729,8900,Chris Cline,Bill Tutty,BREANNA.PARMENTER,6,3
6/17/2016,6816-0080,RIVERSIDE BAR,BESI20GRY,8,0.7832388,0.023603415,121.7586,129.1386,1319.021479,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/20/2016,6816-0081,GOWEN BUILDING 521,1.5CFDESI20G60/GB,20,2.012883,0.059439603,121.7297,129.1597,1283.330427,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/20/2016,6816-0081,GOWEN BUILDING 521,1.5CFDESI20G60/GB,4,0.4025766,0.011887921,121.7297,129.1597,1283.330427,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/20/2016,6816-0081,GOWEN BUILDING 521,1.5CFDESI20G60/GB,6,0.6038649,0.017831881,121.7297,129.1597,1283.330427,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/20/2016,6816-0081,GOWEN BUILDING 521,1.5CFDESI20G60/GB,5,0.50322075,0.014859901,121.7297,129.1597,1283.330427,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/20/2016,6816-0081,GOWEN BUILDING 521,1.5CFDESI20G60/GB,5,0.50322075,0.014859901,121.7297,129.1597,1283.330427,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/20/2016,6816-0081,GOWEN BUILDING 521,1.5CFDESI20G60/GB,5,0.50322075,0.014859901,121.7297,129.1597,1283.330427,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/21/2016 12:01:00 AM,6816-0082,STONE'S KIA,BES22G60,212,17.2189686,0.57561614,89.9983,110.9083,1365.503367,7700,Chris Cline,Bill Tutty,HEIDI.MCALEXANDER,9,3
6/21/2016 12:01:00 AM,6816-0082,STONE'S KIA,2.0CFD18G60,3,0.37114935,0.011066517,138.8457,167.2557,1351.927735,7700,Chris Cline,Bill Tutty,HEIDI.MCALEXANDER,9,3
6/23/2016,6816-0084,AMERIBEN,1.5CFDESI20G60/GB,428,43.0756962,1.272007513,121.7297,129.1597,1283.330427,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/23/2016,6816-0084,AMERIBEN,BESI20G60/GB,38,3.8244777,0.112935246,121.0797,128.5097,1276.872029,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/23/2016,6816-0084,AMERIBEN,BESI20GRY,349,34.16879265,1.029698997,121.7586,129.1386,1319.021479,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/29/2016,6816-0087,SEMICONDUCTOR ENTRANCE,1.5CFDES22G60,14,1.1371017,0.03970685,90.2483,107.4083,1322.411355,6050,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
6/29/2016,6816-0087,SEMICONDUCTOR ENTRANCE,BES22G60,16,1.2995448,0.043442728,89.9983,106.4283,1310.345592,6050,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/5/2016,6816-0088,MAVERIK STORE #548,NESI16G60,7,1.44329885,0.041539822,225.8228,280.4228,1360.050692,9200,Chris Cline,Bill Tutty,BREANNA.PARMENTER,9,3
7/5/2016,6816-0088,MAVERIK STORE #548,BESI20G60,49,4.93156335,0.145627028,109.3297,126.8697,1260.576993,5900,Chris Cline,Bill Tutty,BREANNA.PARMENTER,9,3
7/5/2016,6816-0089,SHELL AND CORE OFFICE BUILDING,BESI20G60,784,78.9050136,2.330032454,109.3297,116.7597,1160.124061,2500,Chris Cline,Jason Sibley ,BREANNA.PARMENTER,9,3
7/7/2016,6816-0090,PETSMART EAGLE,BES22GRY,184,14.4540464,0.517895543,98.3083,114.4883,1457.435974,5750,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/7/2016,6816-0091,BISH'S RV SUPERCENTER ,NESI20GRY,61,7.45083585,0.269964064,153.8522,179.7422,1471.549558,5850,Chris Cline,Inside,HEIDI.MCALEXANDER,9,3
7/7/2016,6816-0091,BISH'S RV SUPERCENTER ,3.0CFDES20UNC/GB,79,7.73448315,0.269965485,113.9886,130.0486,1328.316217,4700,Chris Cline,Inside,HEIDI.MCALEXANDER,9,3
7/8/2016,6816-0092,CAL RANCH AMMON,BESI22GRY,697,56.2368874,1.961810833,100.8403,113.0803,1401.517274,4350,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/13/2016,6816-0093,STANTON OPTICAL,BESI20GRY,45,4.40571825,0.132769212,121.7586,129.1386,1319.021479,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/18/2016,6816-0094,CHOBANI RESTROOMS,BESI20G60,6,0.6038649,0.017831881,109.3297,133.1097,1322.577616,8000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/25/2016,6816-0096,GOODWILL,BESI20G60,281,28.28100615,0.835126428,109.3297,126.2697,1254.615395,5700,Chris Cline,Koren Ellis,BREANNA.PARMENTER,9,3
7/26/2016,6816-0097,DA VITA DIALYSIS,BES20G60,70,6.859384,0.208038612,105.9899,119.9599,1224.19054,4700,Chris Cline,Lani Fabel,BREANNA.PARMENTER,9,3
8/1/2016,6816-0101,FEDEX BOISE,BESI22GRY,2008,162.0138736,5.651816575,100.8403,107.8803,1337.068472,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
8/1/2016,6816-0101,FEDEX BOISE,BESI20GRY,355,34.75622175,1.047401559,121.7586,129.1386,1319.021479,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
8/8/2016,6816-0103,DESERET INDUSTRIES,BES20G60,505,49.485556,1.500849986,100.0399,107.4699,1096.730115,2500,Chris Cline,Milton Figueroa,JAIMIE.WALLACE,9,3
8/8/2016,6816-0103,DESERET INDUSTRIES,BES18G60,25,3.2092425,0.080549541,129.6155,137.6655,1072.414285,2500,Chris Cline,Milton Figueroa,JAIMIE.WALLACE,9,3
8/8/2016,6816-0104,SHOSHONE-BANNOCK TRIBES PH II CASINO EXP,BESI20G60,741,74.57731515,2.202237307,103.2197,110.6497,1099.415118,2500,Bob Stearns,Sheri Woolsey,BREANNA.PARMENTER,9,3
8/8/2016,6816-0104,SHOSHONE-BANNOCK TRIBES PH II CASINO EXP,BESI20G60,23,2.31481545,0.068355544,103.2197,110.6497,1099.415118,2500,Bob Stearns,Sheri Woolsey,BREANNA.PARMENTER,9,3
8/8/2016,6816-0104,SHOSHONE-BANNOCK TRIBES PH II CASINO EXP,BESI20G60,24,2.4154596,0.071327524,103.2197,110.6497,1099.415118,2500,Bob Stearns,Sheri Woolsey,BREANNA.PARMENTER,9,3
8/8/2016,6816-0104,SHOSHONE-BANNOCK TRIBES PH II CASINO EXP,BESI20G60,108,10.8695682,0.320973858,103.2197,110.6497,1099.415118,2500,Bob Stearns,Sheri Woolsey,BREANNA.PARMENTER,9,3
8/16/2016,6816-0106,FOOD SAFETY NET SERVICES,1.5CFDESI20G60,51,5.13285165,0.151570989,103.7597,111.1897,1104.780556,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
8/16/2016,6816-0107,PNW-XPS,BESI18WHT,680,87.482306,2.176292494,134.9198,142.9198,1110.915663,2500,Mark Wides,Jason Sibley ,HEIDI.MCALEXANDER,9,3
8/16/2016,6816-0108,FIBERPIPE DATA CENTER,BES20G60,74,7.2513488,0.219926533,100.0399,110.4399,1127.038959,3500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
8/16/2016,6816-0108,FIBERPIPE DATA CENTER,BESI20G60,395,39.75443925,1.173932168,104.2297,116.4097,1156.646462,4100,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
8/19/2016,6816-0109,RIDLEY'S FAMILY MARKET EXPANSION,BESI20G60,101,10.16505915,0.300169997,104.2297,111.6597,1109.450475,2500,Bob Stearns,Lani Fabel,HEIDI.MCALEXANDER,9,3
8/26/2016,6816-0114,LEWISTON R.C. FMS1 MULTIPURPOSE BAY,BESI20G60,21,2.11352715,0.062411584,104.2297,111.6597,1109.450475,2500,Bob Stearns,Koren Ellis,HEIDI.MCALEXANDER,9,3
8/26/2016,6816-0114,LEWISTON R.C. FMS1 MULTIPURPOSE BAY,BESI20G60,22,2.2141713,0.065383564,104.2297,111.6597,1109.450475,2500,Bob Stearns,Koren Ellis,HEIDI.MCALEXANDER,9,3
8/29/2016,6816-0115,PIONEER ELEMENTARY,BESIA16G60,66,10.891089,0.316798986,208.4252,220.4352,1335.837325,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
8/31/2016,6816-0116,NATIONAL GUARD MAINTENANCE,1.5CFDESI20G60,22,2.2141713,0.065383564,103.7597,111.1897,1104.780556,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
8/31/2016,6816-0116,NATIONAL GUARD MAINTENANCE,BESI20G60,22,2.2141713,0.065383564,104.2297,111.6597,1109.450475,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
9/6/2016,6816-0118,BUILDING 810 - BAY ADDITION,BESI20G60,37,3.72383355,0.109963266,104.2297,111.6597,1109.450475,2500,Chris Cline,Koren Ellis,HEIDI.MCALEXANDER,9,3
9/8/2016,6816-0119,DYKMAN SHELL,1.5CFDESI20G60,78,7.8502437,0.231814453,103.7597,111.1897,1104.780556,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
9/8/2016,6816-0120,ALBERTSONS 3360,BES20GRY,42,4.0038138,0.123917931,112.8999,120.2699,1261.631048,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
9/8/2016,6816-0120,ALBERTSONS 3360,2.0CFD20UNC/GB,66,6.0400857,0.194728177,99.5827,106.9627,1168.781132,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
9/8/2016,6816-0121,PREMIER CONSTRUCTION SUPPLY DECK,BES18G60,15,1.9255455,0.048329725,129.6155,137.6655,1072.414285,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
9/12/2016,6816-0122,NICHOLS ACCOUNTING ,BESI18GRY,125,16.08130625,0.400053767,124.2098,132.2098,1027.666829,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
9/15/2016,6816-0123,CALDWELL YMCA ADD,2.0CFD20UNC/GB,27,2.47094415,0.079661527,99.5827,106.9627,1168.781132,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
9/15/2016,6816-0124,ORGILL EXPANSION,BES22G60/GRY,370,30.0519735,1.049395321,101.0383,112.6683,1387.172493,4100,Bob Stearns,Jason Sibley ,BREANNA.PARMENTER,9,3
7/29/2016,7114-0573  ,DALLAS ARBORETUM HERB GARDEN ,NESI16G60,49,10.10309195,0.25646528,222.5428,241.3928,1170.755177,3600,Bob Wallace,Inside,TIFFANY.MORRIS,9,3
7/29/2016,7114-0573  ,DALLAS ARBORETUM HERB GARDEN ,NESI22G60,27,2.8098657,0.133773962,119.621,132.501,1273.202132,2600,Bob Wallace,Inside,TIFFANY.MORRIS,9,3
12/8/2015,7115-0002,L15-02 SNYDER,BESA18GRY,7.7,0.96806633,0.032510988,118.94,129.49,1029.963515,2500,Inside,Inside,JAMIE.DODSON,9,3
2/12/2016,7116-0178  ,JIMMY JOHN'S ,BES20G60,19,1.8618328,0.056467623,69.81,89.13,909.5714717,6500,Inside,Inside,HEIDI.MCALEXANDER,9,3
7/13/2016,7116-0724  ,ALEDO ISD ELEM #5 ,NESIA20G60,20,2.510986,0.12696478,177.9632,216.3632,1723.332587,6050,Kelly Robins,Customer List,TIFFANY.MORRIS,9,3
7/25/2016,7116-0771  ,TELEPERFOMANCE DATA,BESI20GRY,169,16.54591965,0.498622151,121.7586,129.1386,1319.021479,2500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
7/26/2016,7216-0730  ,YONKERS WWTP,NESI20G60,40,5.021972,0.178319075,138.2732,149.4132,1190.07593,2500,Inside,Customer List,TIFFANY.MORRIS,9,3
12/11/2015 12:01:00 AM,7315-0172  ,P09490 TULSA ZOO LOST KINGDOM PAV,3.5VLSA20G60CLT/WB,39,6.44947875,0.453931747,207.46,443.07,2679.244427,20242.8,Inside,Inside,ANDREA.REYNOLDS,9,4
8/11/2016,7516-0146  ,NORMAN BINKLEY ELEM SCHOOL ,BESCA20/20G60GT/WB,330,90.859032,1.441047406,369.34,388.1,1409.579182,4300,Inside,Customer List,TIFFANY.MORRIS,9,3
11/23/2015,7615-0065,SAND ISLAND WTP ,1.5CFDESI20G90,29,2.9579768,0.093625704,73.25,105.53,1034.615958,10000,Chris Cline,Customer List,TIFFANY.MORRIS,9,3
12/29/2015,7616-0001,HOWARD HUGHES BLOCK M,1.5CFDESI20G60,44,4.4283426,0.143548787,71.94,111.09,1103.789937,12000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
12/29/2015,7616-0001,HOWARD HUGHES BLOCK M,BESI20G60,22,2.2141713,0.065383564,71.51,107.17,1064.840828,12000,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
2/23/2016,7616-0016,LOWES OF KAHULUI,BES22G60/GRY,485,39.39245175,1.375558732,60.33,77.35,952.3334632,6000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/23/2016,7616-0016,LOWES OF KAHULUI,HD24G60/WHT,27,1.72281735,0.087911515,58.35,82.77,1297.171752,7500,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/23/2016,7616-0016,LOWES OF KAHULUI,BES20G60/GRY,543,53.2092216,1.613785233,90.36,93.33,952.4324633,1000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/23/2016,7616-0016,LOWES OF KAHULUI,BES22G60/WHT,463,37.60557765,1.313162254,76.73,82.4,1014.50908,2000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/22/2016 12:01:00 AM,7616-0017,LOWES OF KAHULUI,BES22G60/GRY,485,39.39245175,1.375558732,75.99,93,1145.016316,6000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/22/2016 12:01:00 AM,7616-0017,LOWES OF KAHULUI,HD24G60/WHT,27,1.72281735,0.087911515,58.35,82.77,1297.171752,7500,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/22/2016 12:01:00 AM,7616-0017,LOWES OF KAHULUI,BES20G60/GRY,543,53.2092216,1.613785233,90.36,93.33,952.4324633,1000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/22/2016 12:01:00 AM,7616-0017,LOWES OF KAHULUI,BES22G60/WHT,463,37.60557765,1.313162254,76.73,82.4,1014.50908,2000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/22/2016 12:01:00 AM,7616-0018,LOWES OF KAHULUI ***VSPL50***,BES22G60/GRY,485,39.39245175,1.375558732,75.99,93,1145.016316,6000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/22/2016 12:01:00 AM,7616-0018,LOWES OF KAHULUI ***VSPL50***,HD24G60/WHT,27,1.72281735,0.087911515,58.35,82.77,1297.171752,7500,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/22/2016 12:01:00 AM,7616-0018,LOWES OF KAHULUI ***VSPL50***,BES20G60/GRY,543,53.2092216,1.613785233,90.36,93.33,952.4324633,1000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
2/22/2016 12:01:00 AM,7616-0018,LOWES OF KAHULUI ***VSPL50***,BES22G60/WHT,463,37.60557765,1.313162254,76.73,82.4,1014.50908,2000,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
3/4/2016,7616-0020,AFOOK=CHINEN CIVIC AUDITORIUM,BESI18G90,264,35.0318496,0.837959568,94.51,129.42,975.3090513,11000,Inside,Inside,HEIDI.MCALEXANDER,9,3
3/18/2016,7616-0021,NORTH GATE COMMERCIAL CENTER,1.5CFDES20G90,1148,114.0019678,3.372800188,72.84,83.13,837.1192344,3500,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
3/21/2016 12:01:00 AM,7616-0022,NORTH GATE COMMERCIAL CENTER,1.5CFDES20G90,1148,114.0019678,3.372800188,72.84,83.13,837.1192344,3500,Bob Stearns,Sheri Woolsey,HEIDI.MCALEXANDER,9,3
4/7/2016,7616-0024,ADVANCED TECHNOLOGY SYSTEMS,1.5CFDESI20G60,8,0.8051532,0.026099779,71.94,83.36,828.2647327,3500,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,7616-0024,ADVANCED TECHNOLOGY SYSTEMS,3.0CFDES20G60,472,47.5040388,1.623130992,73.08,81.33,808.0946583,2400,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,7616-0024,ADVANCED TECHNOLOGY SYSTEMS,BESI20G90,27,2.7539784,0.07932544,74.67,87.74,860.2028251,4450,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/7/2016,7616-0024,ADVANCED TECHNOLOGY SYSTEMS,BESI22G90,44,3.730078,0.136410422,63.72,77.52,914.4259182,4450,Chris Cline,Customer List,HEIDI.MCALEXANDER,9,3
4/8/2016,7616-0025,KOHA FOODS W.H. RENOVATION,BES20G60,43,4.2136216,0.127795147,69.81,93.59,955.0857628,8000,Bob Stearns,Lani Fabel,HEIDI.MCALEXANDER,9,3
4/22/2016,7616-0026,KA MALANAI PHASE II ,1.5CFDES16G60,116,18.7066588,0.438457235,128.29,162.31,1006.484386,9000,Bob Stearns,Customer List,HEIDI.MCALEXANDER,9,3
4/22/2016,7616-0026,KA MALANAI PHASE II ,3.0CFDES18G60,990,130.0407075,3.477344573,108,137.85,1049.452149,8500,Bob Stearns,Customer List,HEIDI.MCALEXANDER,9,3
5/18/2016 12:01:00 AM,7616-0036,MEDLINE HAWAII,BES22G60/WHT,935,75.94214925,2.651850339,100.51,120.84,1487.782491,7173.02,Bob Stearns,Jason Sibley ,HEIDI.MCALEXANDER,9,3
5/18/2016 12:01:00 AM,7616-0036,MEDLINE HAWAII,3.0CFDES18G60/GB,12,1.576251,0.042149631,146.85,181.98,1385.413871,9998.76,Bob Stearns,Jason Sibley ,HEIDI.MCALEXANDER,9,3
5/18/2016 12:01:00 AM,7616-0036,MEDLINE HAWAII,HD22G60/GB,60,4.708467,0.204206657,91.23,120.81,1539.481959,8694.57,Bob Stearns,Jason Sibley ,HEIDI.MCALEXANDER,9,3
5/18/2016 12:01:00 AM,7616-0037,MEDLINE HAWAII,BES22G60/WHT,935,75.94214925,2.651850339,100.51,121.1,1490.983612,7264.67,Bob Stearns,Jason Sibley ,HEIDI.MCALEXANDER,9,3
5/18/2016 12:01:00 AM,7616-0037,MEDLINE HAWAII,3.0CFDES18G60/GB,12,1.576251,0.042149631,146.85,182.42,1388.763592,10126.52,Bob Stearns,Jason Sibley ,HEIDI.MCALEXANDER,9,3
5/18/2016 12:01:00 AM,7616-0037,MEDLINE HAWAII,HD22G60/GB,60,4.708467,0.204206657,91.23,121.19,1544.324299,8805.67,Bob Stearns,Jason Sibley ,HEIDI.MCALEXANDER,9,3
5/25/2016,7616-0038,NSC HOMEPORT CG BASE HONOLULU ,BESI20G90,99,10.0979208,0.290859947,115.28,141.43,1386.579503,8900,Bob Stearns,Koren Ellis,HEIDI.MCALEXANDER,9,3
5/25/2016,7616-0038,NSC HOMEPORT CG BASE HONOLULU ,3.0CFDES20G90,49,4.9979608,0.166836908,114.39,138.9,1361.775386,7200,Bob Stearns,Koren Ellis,HEIDI.MCALEXANDER,9,3
5/25/2016 12:01:00 AM,7616-0039,NSC HOMEPORT CG BASE HANOLULU,BESI20G90,99,10.0979208,0.290859947,115.28,141.43,1386.579503,8900,Bob Stearns,Koren Ellis,HEIDI.MCALEXANDER,9,3
